#Acq. time (s)=	15
#Accumulations=	10
#Range (cm-¹)=	1000...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	At all pixels
#SWIFT=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS_LWD
#Grating=	300 (600nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	199.981
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-3272.4
#Full time(hh:mm)=	44:42
#Project=	
#Sample=	
#Site=	
#Title=	operando_long_15s_x10_25p
#Remark=	
#Date=	23.09.2024 11:15
#Cursor=	Point
#Time (sec)=	59548
#Generated=	25.09.2024 08:48:14
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1000.94	465.556
1003.27	458.444
1005.6	459.778
1007.93	464.889
1010.26	462.667
1012.59	466
1014.91	469.556
1017.24	480
1019.57	474
1021.89	472.889
1024.22	481.111
1026.54	472.667
1028.86	491.111
1031.18	489.778
1033.5	492.889
1035.82	493.556
1038.15	480.889
1040.46	490.222
1042.78	501.778
1045.1	493.111
1047.42	513.111
1049.73	495.778
1052.05	504
1054.36	510.444
1056.68	507.778
1058.99	504.667
1061.3	509.778
1063.61	509.778
1065.92	512.667
1068.23	503.556
1070.54	504.444
1072.85	507.333
1075.16	509.111
1077.47	514.667
1079.77	516.222
1082.08	514.889
1084.38	524.222
1086.69	516.222
1088.99	523.111
1091.29	512.222
1093.6	513.333
1095.9	519.556
1098.2	516
1100.5	525.778
1102.8	531.556
1105.1	538
1107.39	537.111
1109.69	533.333
1111.99	541.111
1114.28	548.667
1116.58	547.333
1118.87	543.333
1121.16	540
1123.46	546
1125.75	559.333
1128.04	564.889
1130.33	560
1132.62	550.444
1134.91	557.778
1137.2	558.667
1139.48	560
1141.77	536.222
1144.06	563.111
1146.34	561.778
1148.63	568
1150.91	568
1153.19	564.444
1155.48	560.667
1157.76	576.222
1160.04	570
1162.32	575.778
1164.6	565.111
1166.88	568.444
1169.15	569.111
1171.43	572.222
1173.71	562.889
1175.98	570.222
1178.26	558
1180.53	557.778
1182.81	566
1185.08	571.556
1187.35	573.778
1189.62	576.222
1191.9	578.444
1194.17	570.667
1196.44	569.333
1198.7	566
1200.97	574.444
1203.24	573.556
1205.51	564.222
1207.77	576.444
1210.04	572.889
1212.3	576.889
1214.56	572.667
1216.83	572.889
1219.09	571.556
1221.35	572.667
1223.61	575.111
1225.87	575.111
1228.13	574.889
1230.39	578.889
1232.65	580.444
1234.91	584.667
1237.16	578
1239.42	575.778
1241.67	577.333
1243.93	572.222
1246.18	582
1248.43	573.333
1250.69	574.222
1252.94	578.444
1255.19	581.556
1257.44	570
1259.69	575.333
1261.94	587.333
1264.19	583.556
1266.43	561.111
1268.68	575.778
1270.93	578
1273.17	584.667
1275.41	570.222
1277.66	575.111
1279.9	572
1282.14	587.111
1284.39	583.333
1286.63	580.889
1288.87	569.333
1291.11	580.444
1293.35	571.556
1295.58	584.667
1297.82	574.667
1300.06	581.778
1302.29	576.889
1304.53	582.444
1306.76	580.222
1309	578
1311.23	582.889
1313.46	589.111
1315.7	589.111
1317.93	588
1320.16	594.222
1322.39	585.111
1324.61	587.111
1326.84	592.444
1329.07	589.778
1331.3	590.667
1333.52	589.333
1335.75	586.444
1337.98	583.333
1340.2	585.333
1342.42	596.667
1344.65	594.222
1346.87	607.778
1349.09	599.778
1351.31	587.333
1353.53	601.333
1355.75	593.556
1357.97	601.333
1360.18	610.444
1362.4	605.556
1364.62	592.667
1366.83	593.778
1369.05	600.889
1371.26	598.667
1373.48	594.667
1375.69	598.444
1377.9	602.667
1380.11	605.333
1382.33	612
1384.54	604.889
1386.75	610.444
1388.95	599.556
1391.16	607.556
1393.37	605.556
1395.58	613.333
1397.78	609.556
1399.99	602.889
1402.19	611.778
1404.4	617.111
1406.6	611.333
1408.8	603.778
1411.01	613.778
1413.21	600.222
1415.41	614
1417.61	606.667
1419.81	617.333
1422	613.778
1424.2	619.111
1426.4	612.445
1428.6	622
1430.79	606.667
1432.99	626
1435.18	622.889
1437.38	613.556
1439.57	629.778
1441.76	620.667
1443.95	623.111
1446.14	614.444
1448.33	622.444
1450.52	640.222
1452.71	622.222
1454.9	626.667
1457.09	623.333
1459.28	627.556
1461.46	635.333
1463.65	624.222
1465.83	632.222
1468.02	624.222
1470.2	624
1472.38	632.222
1474.57	640.667
1476.75	630.889
1478.93	640
1481.11	628.889
1483.29	635.556
1485.47	640.444
1487.65	642.667
1489.82	640.889
1492	647.556
1494.18	645.556
1496.35	641.778
1498.53	640.889
1500.7	654.444
1502.87	640.222
1505.05	643.556
1507.22	647.556
1509.39	638.889
1511.56	645.778
1513.73	656
1515.9	644.222
1518.07	645.111
1520.24	659.778
1522.4	668.444
1524.57	652.889
1526.74	661.333
1528.9	664.444
1531.07	658.444
1533.23	673.333
1535.39	667.556
1537.56	672.889
1539.72	676.889
1541.88	676.444
1544.04	687.556
1546.2	694
1548.36	699.778
1550.52	712.667
1552.68	708.444
1554.83	707.333
1556.99	737.778
1559.15	762.667
1561.3	792.889
1563.46	836.889
1565.61	912.222
1567.76	995.111
1569.92	1122
1572.07	1256.67
1574.22	1361.56
1576.37	1414.44
1578.52	1383.33
1580.67	1303.33
1582.82	1170.22
1584.97	1053.33
1587.11	947.556
1589.26	878.444
1591.41	825.778
1593.55	810.444
1595.7	763.778
1597.84	749.333
1599.99	746.222
1602.13	726.444
1604.27	706.444
1606.41	694.444
1608.55	694.444
1610.69	678.222
1612.83	681.111
1614.97	690.444
1617.11	680.444
1619.25	671.556
1621.38	670.222
1623.52	675.111
1625.66	677.778
1627.79	681.111
1629.92	676.222
1632.06	675.778
1634.19	678.667
1636.32	673.778
1638.45	697.778
1640.59	673.111
1642.72	673.556
1644.85	676.667
1646.97	684.889
1649.1	672
1651.23	680.444
1653.36	678
1655.48	667.778
1657.61	678.889
1659.73	678.222
1661.86	686.667
1663.98	678.667
1666.11	671.111
1668.23	689.111
1670.35	678.222
1672.47	686.444
1674.59	679.333
1676.71	678
1678.83	684.222
1680.95	680.667
1683.07	682.667
1685.19	683.333
1687.3	680.889
1689.42	671.111
1691.53	674.889
1693.65	681.111
1695.76	676
1697.87	670
1699.99	674.667
1702.1	676.222
1704.21	671.778
1706.32	676.222
1708.43	672.222
1710.54	675.333
1712.65	665.111
1714.76	673.556
1716.87	682.667
1718.97	687.333
1721.08	684.444
1723.19	669.778
1725.29	678.222
1727.39	690
1729.5	696.222
1731.6	688.445
1733.7	685.333
1735.8	686.222
1737.91	678.222
1740.01	699.778
1742.11	687.556
1744.21	684.444
1746.3	682.889
1748.4	688.889
1750.5	688.222
1752.6	683.778
1754.69	690.667
1756.79	689.333
1758.88	696.889
1760.98	689.556
1763.07	700.222
1765.16	696.222
1767.26	699.556
