time/s	Ewe/V	<I>/mA	cycle number	
5.496040379575759E+003	2.1077693E+000	-6.771721334753299E-004	1.000000000000000E+000
5.506039679454712E+003	2.1067808E+000	-6.811433946647440E-004	1.000000000000000E+000
5.516038879333646E+003	2.1057875E+000	-6.847119721992037E-004	1.000000000000000E+000
5.526038179212577E+003	2.1048052E+000	-6.883437680009681E-004	1.000000000000000E+000
5.536037479091523E+003	2.1038084E+000	-6.921576169392363E-004	1.000000000000000E+000
5.546036778970447E+003	2.1028066E+000	-6.958253875792644E-004	1.000000000000000E+000
5.556036078849393E+003	2.1018002E+000	-7.003090916725841E-004	1.000000000000000E+000
5.566035278728334E+003	2.1008310E+000	-7.034828359754794E-004	1.000000000000000E+000
5.576034578607265E+003	2.0998135E+000	-7.078353279265873E-004	1.000000000000000E+000
5.586033878486196E+003	2.0988011E+000	-7.119072931447241E-004	1.000000000000000E+000
5.596032078365155E+003	2.0977705E+000	-7.164079213925652E-004	1.000000000000000E+000
5.606030378244097E+003	2.0967815E+000	-7.206716066109420E-004	1.000000000000000E+000
5.616029678123043E+003	2.0957828E+000	-7.247519022839134E-004	1.000000000000000E+000
5.626028978001967E+003	2.0947623E+000	-7.292616730908618E-004	1.000000000000000E+000
5.636028277880912E+003	2.0937796E+000	-7.334974365385288E-004	1.000000000000000E+000
5.646027477759853E+003	2.0927801E+000	-7.378674438205694E-004	1.000000000000000E+000
5.656026777638785E+003	2.0917802E+000	-7.423805082868236E-004	1.000000000000000E+000
5.666026077517716E+003	2.0907743E+000	-7.467953186586105E-004	1.000000000000000E+000
5.676025377396662E+003	2.0897758E+000	-7.508898079766832E-004	1.000000000000000E+000
5.686024577275617E+003	2.0887909E+000	-7.553270761508531E-004	1.000000000000000E+000
5.696023877154534E+003	2.0877795E+000	-7.596536206279838E-004	1.000000000000000E+000
5.706023177033465E+003	2.0868030E+000	-7.634804731603030E-004	1.000000000000000E+000
5.716022476912403E+003	2.0857997E+000	-7.682646775908578E-004	1.000000000000000E+000
5.726021676791337E+003	2.0848041E+000	-7.726695268930901E-004	1.000000000000000E+000
5.736020976670283E+003	2.0837924E+000	-7.775021354360437E-004	1.000000000000000E+000
5.746020276549214E+003	2.0828185E+000	-7.823778402749949E-004	1.000000000000000E+000
5.756019576428153E+003	2.0817866E+000	-7.879383669997003E-004	1.000000000000000E+000
5.766018876307091E+003	2.0808012E+000	-7.931230600357764E-004	1.000000000000000E+000
5.776018076186025E+003	2.0797977E+000	-7.986514384719819E-004	1.000000000000000E+000
5.786017376064963E+003	2.0788083E+000	-8.043987499957439E-004	1.000000000000000E+000
5.796015675943912E+003	2.0778165E+000	-8.099524248355670E-004	1.000000000000000E+000
5.806013875822857E+003	2.0768034E+000	-8.160481735197669E-004	1.000000000000000E+000
5.816013175701803E+003	2.0757926E+000	-8.216955702421043E-004	1.000000000000000E+000
5.826012475580734E+003	2.0747912E+000	-8.273652032056854E-004	1.000000000000000E+000
5.836011775459672E+003	2.0737853E+000	-8.331437312930293E-004	1.000000000000000E+000
5.846011075338611E+003	2.0728014E+000	-8.386940138815774E-004	1.000000000000000E+000
5.856010275217544E+003	2.0718286E+000	-8.436178257981617E-004	1.000000000000000E+000
5.866009575096483E+003	2.0708349E+000	-8.486387897745588E-004	1.000000000000000E+000
5.876008874975421E+003	2.0698175E+000	-8.536457999547900E-004	1.000000000000000E+000
5.886008074854370E+003	2.0688312E+000	-8.591009972414160E-004	1.000000000000000E+000
5.896007374733294E+003	2.0678086E+000	-8.647484475501630E-004	1.000000000000000E+000
5.906006674612232E+003	2.0668216E+000	-8.697866357158194E-004	1.000000000000000E+000
5.916005974491163E+003	2.0658231E+000	-8.752682371793441E-004	1.000000000000000E+000
5.926005274370109E+003	2.0648363E+000	-8.815550859307794E-004	1.000000000000000E+000
5.936004474249043E+003	2.0638070E+000	-8.875388458362259E-004	1.000000000000000E+000
5.946003774127981E+003	2.0628390E+000	-8.943773275760999E-004	1.000000000000000E+000
5.956003074006920E+003	2.0618472E+000	-9.003011294356558E-004	1.000000000000000E+000
5.966002273885853E+003	2.0608523E+000	-9.065628484394043E-004	1.000000000000000E+000
5.976001573764785E+003	2.0598614E+000	-9.120570159652343E-004	1.000000000000000E+000
5.986000873643730E+003	2.0588615E+000	-9.185076845388690E-004	1.000000000000000E+000
5.995999173522694E+003	2.0578740E+000	-9.244854965544556E-004	1.000000000000000E+000
6.005997473401629E+003	2.0568664E+000	-9.299225230522887E-004	1.000000000000000E+000
6.015996673280562E+003	2.0558681E+000	-9.355003061253808E-004	1.000000000000000E+000
6.025995973159494E+003	2.0548615E+000	-9.402023046721341E-004	1.000000000000000E+000
6.035995273038439E+003	2.0538435E+000	-9.453433722598631E-004	1.000000000000000E+000
6.045994572917371E+003	2.0528634E+000	-9.497579873417813E-004	1.000000000000000E+000
6.055993772796304E+003	2.0518427E+000	-9.542717949417752E-004	1.000000000000000E+000
6.065993072675250E+003	2.0508168E+000	-9.572043551467763E-004	1.000000000000000E+000
6.075992372554203E+003	2.0498133E+000	-9.598837150868716E-004	1.000000000000000E+000
6.085991672433120E+003	2.0488224E+000	-9.617199539791847E-004	1.000000000000000E+000
6.095990872312061E+003	2.0478277E+000	-9.626900487022883E-004	1.000000000000000E+000
6.105990172190992E+003	2.0468440E+000	-9.641354850195624E-004	1.000000000000000E+000
6.115989472069923E+003	2.0458541E+000	-9.642045898476011E-004	1.000000000000000E+000
6.125988771948869E+003	2.0448215E+000	-9.651761962553018E-004	1.000000000000000E+000
6.135987971827795E+003	2.0438154E+000	-9.651475338970095E-004	1.000000000000000E+000
6.145987271706741E+003	2.0428312E+000	-9.648060363480621E-004	1.000000000000000E+000
6.155986571585701E+003	2.0418568E+000	-9.637001283846897E-004	1.000000000000000E+000
6.165985871464611E+003	2.0408328E+000	-9.630839496547992E-004	1.000000000000000E+000
6.175985071343544E+003	2.0398254E+000	-9.621257522742909E-004	1.000000000000000E+000
6.185984371222490E+003	2.0388615E+000	-9.607731422171485E-004	1.000000000000000E+000
6.195982671101447E+003	2.0378559E+000	-9.601582752612504E-004	1.000000000000000E+000
6.205980970980389E+003	2.0368326E+000	-9.590034474202258E-004	1.000000000000000E+000
6.215980270859320E+003	2.0358372E+000	-9.579928320338996E-004	1.000000000000000E+000
6.225979470738261E+003	2.0348454E+000	-9.589986197313851E-004	1.000000000000000E+000
6.235978770617221E+003	2.0338492E+000	-9.588375671479220E-004	1.000000000000000E+000
6.245978070496130E+003	2.0328677E+000	-9.577034145333008E-004	1.000000000000000E+000
6.255977270375064E+003	2.0318525E+000	-9.573712996269520E-004	1.000000000000000E+000
6.265976570254010E+003	2.0308385E+000	-9.567890010527902E-004	1.000000000000000E+000
6.275975870132941E+003	2.0298297E+000	-9.560157854116777E-004	1.000000000000000E+000
6.285975170011880E+003	2.0288365E+000	-9.552342097312663E-004	1.000000000000000E+000
6.295974469890818E+003	2.0278575E+000	-9.542350456109537E-004	1.000000000000000E+000
6.305973669769752E+003	2.0268633E+000	-9.538499036176110E-004	1.000000000000000E+000
6.315972969648705E+003	2.0258491E+000	-9.535965238951644E-004	1.000000000000000E+000
6.325972269527629E+003	2.0248523E+000	-9.542678432201204E-004	1.000000000000000E+000
6.335971469406562E+003	2.0238504E+000	-9.544554351812468E-004	1.000000000000000E+000
6.345970769285501E+003	2.0228720E+000	-9.548122017071677E-004	1.000000000000000E+000
6.355970069164439E+003	2.0218825E+000	-9.555290620172491E-004	1.000000000000000E+000
6.365969369043363E+003	2.0208817E+000	-9.560508363074156E-004	1.000000000000000E+000
6.375968668922316E+003	2.0198779E+000	-9.561792758790905E-004	1.000000000000000E+000
6.385967868801250E+003	2.0188720E+000	-9.564697179704068E-004	1.000000000000000E+000
6.395966168680199E+003	2.0178747E+000	-9.572895798264994E-004	1.000000000000000E+000
6.405964468559148E+003	2.0168481E+000	-9.572814045644557E-004	1.000000000000000E+000
6.415963668438082E+003	2.0158870E+000	-9.581145027108334E-004	1.000000000000000E+000
6.425962968317021E+003	2.0148640E+000	-9.599914896921804E-004	1.000000000000000E+000
6.435962268195959E+003	2.0138476E+000	-9.633556931179527E-004	1.000000000000000E+000
6.445961568074883E+003	2.0128570E+000	-9.795397771708049E-004	1.000000000000000E+000
6.455960867953836E+003	2.0118608E+000	-9.936597524497909E-004	1.000000000000000E+000
6.465960067832770E+003	2.0108650E+000	-1.004324913684206E-003	1.000000000000000E+000
6.475959367711701E+003	2.0098195E+000	-1.012631220431010E-003	1.000000000000000E+000
6.485958667590647E+003	2.0087125E+000	-1.021847969139983E-003	1.000000000000000E+000
6.495957867469580E+003	2.0077221E+000	-1.028240338706965E-003	1.000000000000000E+000
6.505957167348533E+003	2.0067463E+000	-1.033856909590130E-003	1.000000000000000E+000
6.515956467227457E+003	2.0057330E+000	-1.038968492058284E-003	1.000000000000000E+000
6.525955767106381E+003	2.0047314E+000	-1.044058974280584E-003	1.000000000000000E+000
6.535955066985320E+003	2.0037298E+000	-1.048722615832307E-003	1.000000000000000E+000
6.545954266864268E+003	2.0027423E+000	-1.053289296450417E-003	1.000000000000000E+000
6.555953566743199E+003	2.0017352E+000	-1.058194204490978E-003	1.000000000000000E+000
6.565953466622130E+003	2.0007136E+000	-1.062943768183319E-003	1.000000000000000E+000
6.575952766501068E+003	1.9997109E+000	-1.067385809918671E-003	1.000000000000000E+000
6.585951966380002E+003	1.9987187E+000	-1.070805850826716E-003	1.000000000000000E+000
6.595950866258965E+003	1.9977012E+000	-1.074900867010151E-003	1.000000000000000E+000
6.605949766137885E+003	1.9967062E+000	-1.079045748429569E-003	1.000000000000000E+000
6.615949066016823E+003	1.9957041E+000	-1.082846104806003E-003	1.000000000000000E+000
6.625948265895764E+003	1.9947021E+000	-1.087471094020291E-003	1.000000000000000E+000
6.635947565774695E+003	1.9937366E+000	-1.091811893788801E-003	1.000000000000000E+000
6.645946865653626E+003	1.9927198E+000	-1.096105996404608E-003	1.000000000000000E+000
6.655946165532572E+003	1.9917114E+000	-1.100237369157620E-003	1.000000000000000E+000
6.665945365411506E+003	1.9906886E+000	-1.103720488098814E-003	1.000000000000000E+000
6.675944665290444E+003	1.9896939E+000	-1.108006386584683E-003	1.000000000000000E+000
6.685943965169383E+003	1.9887025E+000	-1.112728663073728E-003	1.000000000000000E+000
6.695943265048314E+003	1.9877279E+000	-1.117251386352405E-003	1.000000000000000E+000
6.705942464927248E+003	1.9867076E+000	-1.121542182056434E-003	1.000000000000000E+000
6.715941764806194E+003	1.9857095E+000	-1.124294331560669E-003	1.000000000000000E+000
6.725941064685132E+003	1.9847146E+000	-1.127215616128815E-003	1.000000000000000E+000
6.735940364564070E+003	1.9837569E+000	-1.131531898255776E-003	1.000000000000000E+000
6.745939564443004E+003	1.9827206E+000	-1.135414734746154E-003	1.000000000000000E+000
6.755938864321935E+003	1.9817319E+000	-1.139506966628234E-003	1.000000000000000E+000
6.765938164200867E+003	1.9807361E+000	-1.143307708388906E-003	1.000000000000000E+000
6.775937464079812E+003	1.9797117E+000	-1.147587769521305E-003	1.000000000000000E+000
6.785936663958753E+003	1.9787186E+000	-1.151979436104727E-003	1.000000000000000E+000
6.795935563837695E+003	1.9777346E+000	-1.155922446690629E-003	1.000000000000000E+000
6.805934463716629E+003	1.9767009E+000	-1.159234888181770E-003	1.000000000000000E+000
6.815933763595560E+003	1.9756998E+000	-1.163023498926640E-003	1.000000000000000E+000
6.825932963474508E+003	1.9746825E+000	-1.167390041527659E-003	1.000000000000000E+000
6.835932263353447E+003	1.9737065E+000	-1.172012153226227E-003	1.000000000000000E+000
6.845931563232385E+003	1.9726866E+000	-1.176234912887704E-003	1.000000000000000E+000
6.855930863111338E+003	1.9717212E+000	-1.179570762949087E-003	1.000000000000000E+000
6.865930062990250E+003	1.9706905E+000	-1.182372456548775E-003	1.000000000000000E+000
6.875929362869196E+003	1.9696895E+000	-1.184307811367323E-003	1.000000000000000E+000
6.885928662748127E+003	1.9686885E+000	-1.186976511806048E-003	1.000000000000000E+000
6.895927962627058E+003	1.9677128E+000	-1.189727851711259E-003	1.000000000000000E+000
6.905927162506006E+003	1.9667181E+000	-1.192907134500772E-003	1.000000000000000E+000
