time/s	Ewe/V	<I>/mA	cycle number	
9.386479632473493E+003	2.4018592E-001	-3.700242180687370E-002	1.000000000000000E+000
9.389812732433144E+003	2.4120475E-001	-3.675575474643716E-002	1.000000000000000E+000
9.393145732392732E+003	2.4219941E-001	-3.651024386132766E-002	1.000000000000000E+000
9.396478832352441E+003	2.4318638E-001	-3.626559384673367E-002	1.000000000000000E+000
9.399811932312034E+003	2.4418828E-001	-3.600771249682078E-002	1.000000000000000E+000
9.403145032271685E+003	2.4515682E-001	-3.576478810959927E-002	1.000000000000000E+000
9.406478132231365E+003	2.4618754E-001	-3.555624526077886E-002	1.000000000000000E+000
9.409811232191016E+003	2.4718671E-001	-3.530231111020748E-002	1.000000000000000E+000
9.413144332150652E+003	2.4820383E-001	-3.505460945778960E-002	1.000000000000000E+000
9.416477432110303E+003	2.4918769E-001	-3.481659232302381E-002	1.000000000000000E+000
9.419810532069925E+003	2.5020781E-001	-3.463194477583056E-002	1.000000000000000E+000
9.423143632029576E+003	2.5118631E-001	-3.442196959085139E-002	1.000000000000000E+000
9.426476731989227E+003	2.5217411E-001	-3.420150311611542E-002	1.000000000000000E+000
9.429809831948834E+003	2.5315291E-001	-3.397514313050794E-002	1.000000000000000E+000
9.433142931908544E+003	2.5416306E-001	-3.373592768259237E-002	1.000000000000000E+000
9.436476031868136E+003	2.5515836E-001	-3.350015793241901E-002	1.000000000000000E+000
9.439809131827758E+003	2.5618166E-001	-3.326537382119138E-002	1.000000000000000E+000
9.443142331787443E+003	2.5717184E-001	-3.303957731317717E-002	1.000000000000000E+000
9.446475431747094E+003	2.5819051E-001	-3.279754635802967E-002	1.000000000000000E+000
9.449808531706723E+003	2.5916839E-001	-3.255643033236488E-002	1.000000000000000E+000
9.453141531666370E+003	2.6018363E-001	-3.229490389472678E-002	1.000000000000000E+000
9.456474631626013E+003	2.6119843E-001	-3.204593772962230E-002	1.000000000000000E+000
9.459807731585657E+003	2.6218694E-001	-3.179746059694699E-002	1.000000000000000E+000
9.463140831545345E+003	2.6318178E-001	-3.153252653333222E-002	1.000000000000000E+000
9.466473931504937E+003	2.6418602E-001	-3.127483019700861E-002	1.000000000000000E+000
9.469807031464588E+003	2.6516563E-001	-3.103018430408166E-002	1.000000000000000E+000
9.473140131424239E+003	2.6617301E-001	-3.080733013782078E-002	1.000000000000000E+000
9.476473231383861E+003	2.6718509E-001	-3.055084747526782E-002	1.000000000000000E+000
9.479806331343541E+003	2.6816928E-001	-3.028438117458881E-002	1.000000000000000E+000
9.483139431303163E+003	2.6917082E-001	-3.002482766555936E-002	1.000000000000000E+000
9.486472531262829E+003	2.7015966E-001	-2.976215596898210E-002	1.000000000000000E+000
9.489805531222475E+003	2.7115330E-001	-2.951809097652758E-002	1.000000000000000E+000
9.493138631182112E+003	2.7217042E-001	-2.928310942608164E-002	1.000000000000000E+000
9.496471731141777E+003	2.7318478E-001	-2.903698795825019E-002	1.000000000000000E+000
9.499804831101443E+003	2.7417397E-001	-2.879008902734570E-002	1.000000000000000E+000
9.503137931061035E+003	2.7516541E-001	-2.853083384103064E-002	1.000000000000000E+000
9.506471031020745E+003	2.7615479E-001	-2.828550124283388E-002	1.000000000000000E+000
9.509804130980338E+003	2.7715155E-001	-2.803806550288476E-002	1.000000000000000E+000
9.513137230939989E+003	2.7815959E-001	-2.777721692020432E-002	1.000000000000000E+000
9.516470330899669E+003	2.7916738E-001	-2.752321294747268E-002	1.000000000000000E+000
9.519803430859320E+003	2.8016147E-001	-2.727156333874289E-002	1.000000000000000E+000
9.523136530818927E+003	2.8118137E-001	-2.703593380629782E-002	1.000000000000000E+000
9.526469630778607E+003	2.8217265E-001	-2.680545484197481E-002	1.000000000000000E+000
9.529802730738229E+003	2.8318343E-001	-2.656003071766722E-002	1.000000000000000E+000
9.533135730697875E+003	2.8421459E-001	-2.631276469396410E-002	1.000000000000000E+000
