#Acq. time (s)=	5
#Accumulations=	20
#Range (cm-¹)=	1000...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	300 (600nm)
#ND Filter=	10%
#Laser=	633nm_Edge
#Hole=	199.981
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1787.3
#Full time(mm:ss)=	1:45
#Project=	
#Sample=	
#Site=	
#Title=	electrolyte_test_5x20_10%_633nm_2
#Remark=	
#Date=	18.09.2024 09:55
#Acquired=	18.09.2024 09:55:23
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1000.77	656.842
1003.1	664.105
1005.43	670.526
1007.76	669.579
1010.09	662
1012.42	671.263
1014.74	669.368
1017.07	669.684
1019.4	663.895
1021.72	663.053
1024.05	673.684
1026.37	675.895
1028.69	668.632
1031.02	669.789
1033.34	666.842
1035.66	660.105
1037.98	664.737
1040.3	670.737
1042.61	666.316
1044.93	674
1047.25	667.053
1049.56	675.474
1051.88	680.947
1054.19	664.421
1056.51	676.316
1058.82	669.684
1061.13	673.053
1063.45	681.474
1065.76	678.737
1068.07	682.526
1070.38	684.316
1072.68	691.474
1074.99	692.105
1077.3	702.211
1079.61	699.579
1081.91	701.684
1084.22	704.105
1086.52	708.842
1088.83	704.421
1091.13	696.526
1093.43	709.579
1095.73	697.263
1098.03	691.368
1100.33	699.263
1102.63	708.947
1104.93	715.158
1107.23	715.368
1109.52	730.211
1111.82	734.842
1114.12	733.895
1116.41	738
1118.71	728.737
1121	722.526
1123.29	729.79
1125.58	722.211
1127.87	723.368
1130.16	722
1132.45	723.684
1134.74	726.105
1137.03	724.947
1139.32	734.105
1141.6	729.895
1143.89	724.947
1146.18	740.526
1148.46	738
1150.75	737.263
1153.03	728
1155.31	735.579
1157.59	737.368
1159.87	741.263
1162.15	739.684
1164.43	735.474
1166.71	738.211
1168.99	740.421
1171.27	740.632
1173.54	733.895
1175.82	741.684
1178.09	739.579
1180.37	734.105
1182.64	737.789
1184.92	745.053
1187.19	746.632
1189.46	747.263
1191.73	756.947
1194	757.053
1196.27	766.526
1198.54	750.526
1200.81	748.947
1203.07	758.737
1205.34	770.526
1207.61	764.105
1209.87	768.947
1212.14	771.895
1214.4	774.842
1216.66	781.789
1218.93	784.105
1221.19	788.105
1223.45	792.211
1225.71	787.789
1227.97	788.316
1230.23	785.684
1232.48	785.263
1234.74	782
