#Acq. time (s)=	15
#Accumulations=	10
#Range (cm-¹)=	1000...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	At all pixels
#SWIFT=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS_LWD
#Grating=	300 (600nm)
#ND Filter=	25%
#Laser=	488nm_Edge
#Hole=	199.981
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-4202.05
#Full time(hh:mm)=	47:16
#Project=	
#Sample=	
#Site=	
#Title=	after_burn2_blue_10s_x15_25p
#Remark=	
#Date=	27.09.2024 16:26
#Generated=	30.09.2024 07:39:13
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Time
#AxisUnit[1]=sec
0	8956
320.151	8932.22
640.301	8907.56
960.452	8861.56
1280.6	8837.78
1600.75	8801.56
1920.9	8846.89
2241.05	8865.78
2561.21	8865.33
2881.36	8839.33
3201.51	8924
3521.66	8819.33
3841.81	8862
4161.96	8903.11
4482.11	8905.11
4802.26	8908.89
5122.41	8930.89
5442.56	8960.89
5762.71	8976.44
6082.86	8993.56
6403.01	9075.56
6723.16	9143.56
7043.31	9189.56
7363.47	9320.22
7683.62	9420.67
8003.77	9499.33
8323.92	9539.56
8644.07	9546.89
8964.22	9512
9284.37	9606.22
9604.52	9584.22
9924.67	9589.78
10244.8	9558.22
10565	9603.11
10885.1	9555.11
11205.3	9541.56
11525.4	9587.11
11845.6	9528.22
12165.7	9516.89
12485.9	9457.33
12806	9463.78
13126.2	9478
13446.3	9430.67
13766.5	9419.78
14086.6	9367.11
14406.8	9393.56
14726.9	9364.44
15047.1	9373.11
15367.2	9342.89
15687.4	9380.22
16007.5	9381.78
16327.7	9315.33
16647.8	9308
16968	9331.56
17288.1	9315.33
17608.3	9386
17928.4	9399.56
18248.6	9416.67
18568.7	9494
18888.9	9462
19209	9495.11
19529.2	9564.89
19849.3	9614
20169.5	9674.67
20489.6	9744.22
20809.8	9762.67
21129.9	9824.22
21450.1	9816.22
21770.2	9754.67
22090.4	9752.44
22410.5	9669.33
22730.7	9606.89
23050.8	9538.89
23371	9511.56
23691.1	9491.78
24011.3	9431.56
24331.4	9355.33
24651.6	9336.67
24971.8	9263.11
25291.9	9235.56
25612.1	9198.22
25932.2	9199.33
26252.4	9142
26572.5	9127.78
26892.7	9085.78
27212.8	9072.22
27533	9051.11
27853.1	9065.11
28173.3	9043.11
28493.4	9054.22
28813.6	9053.56
29133.7	9049.56
29453.9	9016.44
29774	9014.67
30094.2	9064.89
30414.3	9087.78
30734.5	9025.33
31054.6	9076
31374.8	9126.67
31694.9	9150
32015.1	9218.67
32335.2	9188
32655.4	9230.22
32975.5	9223.33
33295.7	9271.11
33615.8	9334.44
33936	9344.67
34256.1	9316.67
34576.3	9300.44
34896.4	9318.89
35216.6	9262.67
35536.7	9196.67
35856.9	9120.44
36177	9109.56
36497.2	9032.22
36817.3	8977.55
37137.5	8988
37457.6	8938.22
37777.8	8954.67
38097.9	8874.89
38418.1	8318.89
38738.2	8247.33
39058.4	8224.44
39378.5	8258.89
39698.7	8167.33
40018.8	8181.11
40339	8168.22
40659.1	8151.33
40979.3	8087.33
41299.4	8088.44
41619.6	8040.67
41939.7	8076.67
42259.9	8062.67
42580	8065.56
42900.2	8039.78
43220.3	8044.67
43540.5	7996
43860.6	7975.78
44180.8	7955.56
44500.9	7978.22
44821.1	7930
45141.2	7874.44
45461.4	7934.89
45781.5	7979.56
46101.7	8042.89
46421.8	8073.33
46742	8063.33
47062.1	8126.67
47382.3	8097.78
47702.4	8148.22
48022.6	8077.11
48342.8	8035.11
48662.9	8087.56
48983.1	8031.11
49303.2	8037.56
49623.4	8014.67
49943.5	8020
50263.7	7936.67
50583.8	7910
50904	7875.78
51224.1	7849.56
51544.3	7834.67
51864.4	7597.11
52184.6	8026.44
52504.7	8501.56
52824.9	8757.33
53145	8953.33
53465.2	8960.67
53785.3	8954.22
54105.5	8943.11
54425.6	8877.56
54745.8	8789.33
55065.9	8674.89
55386.1	8588
55706.2	8589.33
56026.4	8512
56346.5	8451.33
56666.7	8452.67
56986.8	8430.22
57307	8406.22
57627.1	8349.11
57947.3	8323.33
58267.4	8374.67
58587.6	8344.67
58907.7	8298.44
59227.9	8338.44
59548	8294
59868.2	8246
60188.3	8224
60508.5	8179.33
60828.6	8156.67
61148.8	8139.11
61468.9	8033.78
61789.1	7960.22
62109.2	7863.78
62429.4	7784.67
62749.5	7736
63069.7	7712.67
63389.8	7719.78
63710	7691.78
64030.1	7646
64350.3	7554.67
64670.4	7589.56
64990.6	7590.22
65310.7	7522.22
65630.9	7542.89
65951	7131.33
66271.2	6443.33
66591.3	6569.78
66911.5	6728.89
67231.6	6947.56
67551.8	7094.22
67871.9	7168.22
68192.1	7295.11
68512.2	7435.78
68832.4	7500.67
69152.5	7696.44
69472.7	7750
69792.8	7800.22
70113	7865.33
70433.1	7925.33
70753.3	7996
71073.4	8024.22
71393.6	8129.56
71713.8	8300.67
72033.9	8389.33
72354	8510.44
72674.2	8715.33
72994.4	8908.67
73314.5	9063.78
73634.6	9266
73954.8	9378.44
74275	9484.67
74595.1	9517.11
74915.3	9338.67
75235.4	9170.22
75555.6	8605.56
75875.7	8485.78
76195.9	8405.33
76516	8344.22
76836.2	8258.67
77156.3	8320.22
77476.5	8304.67
77796.6	8348.44
78116.8	8343.33
78436.9	8382.22
78757.1	8400.67
79077.2	8495.11
79397.4	8486.89
79717.5	8541.33
80037.7	8534
80357.8	8566.22
80678	8584
80998.1	8616.44
81318.3	8628.67
81638.4	8659.78
81958.6	8774.67
82278.7	8877.33
82598.9	8906
82919	8974.44
83239.2	9010.44
83559.3	9090.89
83879.5	9156.89
84199.6	9159.11
84519.8	9153.11
84839.9	9184.22
85160.1	9237.33
85480.2	9223.56
85800.4	9237.11
86120.5	9199.11
86440.7	9209.78
86760.8	9201.33
87081	9186
87401.1	9225.78
87721.3	9169.56
88041.4	9164.67
88361.6	9116.67
88681.7	9157.33
89001.9	9045.11
89322	9050
89642.2	8916.67
89962.3	8904
90282.5	8817.78
90602.6	8829.33
90922.8	8724
91242.9	8778.67
91563.1	8756.44
91883.2	8768.44
92203.4	8648.89
92523.5	8669.78
92843.7	8587.56
93163.8	8536.67
93484	8486.44
93804.1	8462.89
94124.3	8379.33
94444.4	8352.22
94764.6	8366.89
95084.7	8324.22
95404.9	8332
95725	8300.67
96045.2	8251.78
96365.4	8206.67
96685.5	8174
97005.6	8163.11
97325.8	8161.78
97646	8178.22
97966.1	8203.56
98286.3	8195.11
98606.4	8201.56
98926.6	8222.67
99246.7	8247.78
99566.9	8298.89
99887	8301.33
100207	8302.89
100527	8283.33
100847	8273.33
101168	8300.67
101488	8348
101808	8432
102128	8422.22
102448	8399.33
102768	8545.78
103089	8528
103409	8589.56
103729	8704.22
104049	8731.56
104369	8751.56
104689	8762.22
105009	8818.67
105330	8711.11
105650	8706
105970	8598
106290	8574.89
106610	8526.22
106930	8477.56
107250	8464
107571	8479.56
107891	8426.67
108211	8346.45
108531	8346.67
108851	8349.78
109171	8337.78
109492	8335.56
109812	8325.33
110132	8324
110452	8306.22
110772	8382
111092	8428
111412	8414.89
111733	8559.56
112053	8491.11
112373	8591.11
112693	8596
113013	8675.33
113333	8696.89
113653	8742.44
113974	8850.89
114294	8940.44
114614	9167.11
114934	9301.78
115254	9567.56
115574	9769.11
115895	9982
116215	10125.1
116535	10354.4
116855	10550.9
117175	10659.6
117495	10717.1
117815	10824.2
118136	10950
118456	10860.2
118776	10964.2
119096	10900.4
119416	10862.7
119736	10843.1
120057	10753.1
120377	10695.1
120697	10580.7
121017	9805.33
121337	9762.89
121657	9803.78
121977	9931.33
122298	10221.6
122618	10418.2
122938	10622.7
123258	10607.6
123578	10603.6
123898	10521.8
124218	10632.2
124539	10734.4
124859	10873.6
125179	10919.3
125499	10828.9
125819	10982.4
126139	10929.6
126460	10884.2
126780	11060.9
127100	11079.6
127420	11231.3
127740	11341.8
128060	11353.1
128380	11531.1
